Code UIC,Libellé Gare,Fret,Voyageurs,Code Ligne,Rang,PK,X (Lambert 93),Y (Lambert 93),X (WGS84),Y (WGS84),Commune,Département,coordonnees_geographiques
87718338.0,Ranchot,N,O,852000,1.0,380+698,906417.899125,6676048.45972,637275.899792,5967027.11828,Ranchot,Jura,"47.1526560438, 5.72474680984"
87184002.0,Belfort,O,O,854000,1.0,442+586,989371.141462,6732718.86717,763067.893827,6045729.30983,Belfort,Territoire-de-Belfort,"47.6312714754, 6.85475551846"
87184424.0,Morvillars,O,N,854000,1.0,456+080,995877.532259,6723962.15686,772053.772719,6032258.43741,Morvillars,Territoire-de-Belfort,"47.5496586861, 6.93547704197"
87718007.0,Besançon-Viotte,O,O,856000,1.0,405+757,928492.058859,6687360.82202,670318.119455,5982517.46142,Besançon,Doubs,"47.2472018327, 6.0215701193"
87185249.0,Lure,O,O,857000,1.0,485+349,961947.516457,6737192.39001,722750.282473,6054274.04465,Lure,Haute-Saône,"47.6829734793, 6.49257625348"
87713040.0,Dijon-Ville,O,O,860000,1.0,314+208,853097.541933,6693375.35443,559618.949859,5994958.81905,Dijon,Côte-d'Or,"47.3230160581, 5.02714255942"
87713693.0,St-Bonnet-en-Bresse,N,N,860000,1.0,374+165,864503.703834,6643277.11269,574403.663939,5920785.06302,St-Bonnet-en-Bresse,Saône-et-Loire,"46.8694137689, 5.1599559057"
87713743.0,Ste-Croix,N,N,860000,1.0,408+501,872357.430527,6611084.73739,584535.887065,5873412.58275,Ste-Croix,Saône-et-Loire,"46.5776892233, 5.25097521467"
87713487.0,Tavaux-Solvay,O,N,865000,1.0,72+704,883372.505945,6663041.12249,602850.212765,5948991.62778,Tavaux,Jura,"47.0423635641, 5.41549560161"
87713578.0,Chagny,N,O,865000,1.0,0+000,833142.359482,6646704.13988,528692.373755,5926947.93264,Chagny,Saône-et-Loire,"46.9072494006, 4.74932439942"
87713677.0,Seurre,O,O,867000,1.0,69+375,863457.208352,6657356.62463,573435.343462,5941484.80179,Seurre,Côte-d'Or,"46.9963897141, 5.15125733486"
87725002.0,Chalon-sur-Saône,O,O,867000,1.0,106+724,840567.089941,6632917.1544,539077.464187,5906502.39519,Chalon-sur-Saône,Saône-et-Loire,"46.781625751, 4.84261525403"
87712521.0,Chemin-Peseux,O,N,868000,1.0,359+327,878135.818668,6657593.27249,594938.766154,5941218.46031,Longwy-sur-le-Doubs,Jura,"46.994757839, 5.34442586752"
87712448.0,Parcey,N,N,869000,1.0,371+271,889531.045728,6661103.8658,611785.229543,5945862.74536,Parcey,Jura,"47.0232062458, 5.49576022298"
87712455.0,Souvans,N,N,869000,1.0,376+270,893161.420706,6658655.16666,616987.685273,5942095.02451,Souvans,Jura,"47.0001283626, 5.54249467794"
87712463.0,Mont-sous-Vaudrey,N,N,869000,1.0,380+833,897347.235903,6657017.36201,623037.669659,5939489.63646,Mont-sous-Vaudrey,Jura,"46.9841641185, 5.59684261237"
87718189.0,Poligny,N,O,869000,1.0,413+099,905644.351303,6641653.0922,634413.215214,5916550.80983,Poligny,Jura,"46.8434030009, 5.69903087674"
87718841.0,Arc-et-Senans,N,O,871000,1.0,27+425,910834.299291,6662600.57688,643065.59165,5947016.60504,Arc-et-Senans,Doubs,"47.0302718235, 5.77675649671"
87391300.0,Morre,N,O,872000,1.0,412+872,932057.719364,6685121.78016,675433.852063,5979012.20954,Morre,Doubs,"47.2258221677, 6.0675255272"
87718510.0,Mamirolle,N,O,872000,1.0,421+023,939337.348289,6682558.63103,685983.653102,5974810.00826,Mamirolle,Doubs,"47.200180213, 6.16229600237"
87718551.0,Avoudrey,N,O,872000,1.0,445+919,960280.116456,6675611.22466,716305.437869,5963288.86401,Avoudrey,Doubs,"47.1298142562, 6.43468122935"
87715144.0,La Rivière,N,O,875000,1.0,441+731,944689.689355,6646083.85923,691665.42838,5920898.49978,La Rivière-Drugeon,Doubs,"46.8701104309, 6.21333625811"
87743534.0,Oyonnax,N,O,878000,1.0,103+912,904327.593801,6576730.51894,629304.943166,5822040.78768,Oyonnax,Ain,"46.2595530628, 5.65314248818"
87743526.0,Bellignat,N,O,878000,1.0,106+818,902660.856948,6574384.27223,626784.602221,5818722.46351,Bellignat,Ain,"46.2389394581, 5.63050188025"
87715391.0,La Chaumusse-Fort-du-Plasne,N,O,878000,1.0,32+491,926615.665998,6615913.11647,663615.911985,5877839.93648,La Chaumusse,Jura,"46.6050201487, 5.96136316521"
87718197.0,St-Lothain,N,O,880000,1.0,419+242,901514.028704,6639257.88861,628266.077581,5913248.31588,St-Lothain,Jura,"46.8231072293, 5.64381019985"
87725002.0,Chalon-sur-Saône,O,O,882000,1.0,0+000,840567.089941,6632917.1544,539077.464187,5906502.39519,Chalon-sur-Saône,Saône-et-Loire,"46.781625751, 4.84261525403"
87725820.0,Vonnas,N,O,883000,1.0,16+950,853499.938126,6571646.11098,555686.822672,5816841.02771,Vonnas,Ain,"46.2272484383, 4.99181965991"
87725804.0,Pont-de-Veyle,N,O,883000,1.0,7+780,845612.729047,6576080.6756,544451.70283,5823548.21265,Crottet,Ain,"46.2689147073, 4.89089286118"
87725689.0,Mâcon-Ville,O,O,883000,1.0,0+000,840417.64541,6579717.9651,537066.043405,5829000.02655,Mâcon,Saône-et-Loire,"46.3027590622, 4.82454635373"
87743344.0,Cize-Bolozon,N,O,884000,1.0,25+061,889135.155903,6571140.03753,607108.634364,5814654.95258,Bolozon,Ain,"46.2136612976, 5.45374965371"
87723718.0,Les Échets,N,O,886000,1.0,20+726,848200.992871,6532330.16967,546661.662793,5760260.44121,Miribel,Ain,"45.8744995362, 4.91074526929"
87723759.0,Villars-les-Dombes,O,O,886000,1.0,38+142,856947.386319,6546961.36469,559748.72244,5781029.85159,Villars-les-Dombes,Ain,"46.0042471278, 5.02830832634"
87723700.0,Sathonay-Rillieux,O,O,886000,1.0,13+532,845600.506547,6526180.23892,542721.181279,5751502.49612,Rillieux-la-Pape,Rhône,"45.8196971861, 4.87534732158"
87741074.0,Culoz,O,O,890000,1.0,101+355,915630.285094,6530817.48863,643294.723011,5755202.37501,Culoz,Ain,"45.8428555573, 5.77881481874"
87745380.0,Pougny-Chancy,N,O,890000,1.0,147+814,928520.890435,6564836.89859,663599.760516,5803580.28728,Pougny,Ain,"46.144777124, 5.96121807409"
87743716.0,Ambérieu,O,O,890000,1.0,51+453,881409.946822,6542036.80992,594712.08789,5772952.41221,Ambérieu-en-Bugey,Ain,"45.95382302, 5.34238958202"
87743740.0,St-Rambert-en-Bugey,N,O,890000,1.0,62+777,888930.157607,6541564.88419,605493.742873,5771944.08653,St-Rambert-en-Bugey,Ain,"45.9475252365, 5.43924283662"
87743757.0,Tenay-Hauteville,N,O,890000,1.0,69+330,893797.595176,6538914.07575,612364.101285,5767905.78043,Tenay,Ain,"45.9222956807, 5.50096031631"
87741504.0,Virieu-le-Grand-Belley,N,O,890000,1.0,89+817,905981.121415,6531195.00601,629481.216738,5756222.96945,Virieu-le-Grand,Ain,"45.8492419909, 5.65472598063"
87748905.0,Genève-Voyageurs,N,O,890000,2.0,60+215,942209.032214,6572807.46237,683782.004741,5814344.99431,Genève-Eaux-Vives,Étranger,"46.2117345378, 6.14251825865"
87723502.0,Crépieux-la-Pape,N,O,890000,1.0,11+268,846980.785522,6524433.7014,544639.468175,5748944.06127,Rillieux-la-Pape,Rhône,"45.8036777337, 4.89257958596"
87723254.0,Lyon-St-Clair,N,N,890000,1.0,8+415,844648.052177,6522984.06504,541248.005647,5746940.11703,Caluire-et-Cuire,Rhône,"45.7911269655, 4.86211355972"
87745190.0,Thoiry,O,N,891000,1.0,158+072,929604.227491,6574454.23976,665684.298043,5817436.93054,Thoiry,Ain,"46.2309515776, 5.97994379331"
87118158.0,Romilly-sur-Seine,O,O,001000,1.0,128+739,753809.509891,6824000.60998,415063.925316,6192798.90453,Romilly-sur-Seine,Aube,"48.5140165719, 3.72858267999"
87118141.0,Maizières-la-Grande-Paroisse,N,N,001000,1.0,133+195,758060.11816,6823041.72062,421455.945018,6191287.91621,Maizières-la-Grande-Paroisse,Aube,"48.5050242284, 3.78600316992"
87142075.0,Rolampont,O,N,001000,1.0,286+402,870403.223333,6763397.03318,588096.764922,6098339.98222,Rolampont,Haute-Marne,"47.9487926603, 5.28296312471"
87142125.0,Culmont-Chalindrey,O,O,001000,1.0,307+627,882867.049609,6748306.62816,605977.501864,6075251.65433,Chalindrey,Haute-Marne,"47.8096865382, 5.44358851757"
87142174.0,Vitrey-Vernois,N,N,001000,1.0,335+766,908030.045212,6751666.73135,643554.957419,6079020.66574,Vernois-sur-mance,Haute-Saône,"47.8324201705, 5.78115254421"
87185009.0,Vesoul,O,O,001000,1.0,380+965,936700.126126,6728855.4112,684825.51375,6043464.25699,Vesoul,Haute-Saône,"47.6175576357, 6.15189225956"
87185231.0,Genevreuille,N,N,001000,1.0,402+409,953621.952027,6736324.03661,710353.378198,6053522.09172,Genevreuille,Haute-Saône,"47.6784256589, 6.38121296761"
87185314.0,Ronchamp,N,O,001000,1.0,421+126,971667.367904,6739425.50058,737308.941767,6056942.97824,Ronchamp,Haute-Saône,"47.6991120212, 6.62335891507"
87185348.0,Champagney,N,O,001000,1.0,427+249,977499.264862,6740145.52578,746005.217937,6057611.22687,Champagney,Haute-Saône,"47.7031520138, 6.70147889305"
87181073.0,Ballersdorf,N,O,001000,1.0,467+502,1011791.17837,6732645.21527,796249.825552,6043930.57895,Ballersdorf,Haut-Rhin,"47.620381292, 7.15283388275"
87181032.0,Brunstatt,N,O,001000,1.0,487+500,1023309.18237,6744342.56983,814240.918266,6060391.9866,Brunstatt,Haut-Rhin,"47.7199601325, 7.31445061829"
87113001.0,Paris-Est,N,O,001000,1.0,0+000,652981.27707,6864340.79477,262594.45313,6254079.35443,Paris-10,Paris,"48.8773708732, 2.35892610772"
87116145.0,Flamboin-Gouaix,O,N,001000,1.0,95+047,721776.837662,6819178.66212,366755.703998,6185826.14433,Gouaix,Seine-et-Marne,"48.4725062805, 3.29462254439"
87113803.0,Les Yvris-Noisy-le-Grand,N,O,001000,1.0,23+843,669094.58727,6858248.76691,287099.599293,6244975.96748,Noisy-le-Grand,Seine-St-Denis,"48.8235593715, 2.5790595811"
87113209.0,Pantin,O,O,001000,1.0,4+460,656029.184763,6866618.3747,267194.062799,6257583.29333,Pantin,Seine-St-Denis,"48.8980677748, 2.40024510438"
87184242.0,Trois-Chênes,N,O,001000,1.0,440+891,988680.835832,6734456.46625,762171.283319,6048360.21306,Belfort,Territoire-de-Belfort,"47.6471958525, 6.84670112922"
87113712.0,Val-de-Fontenay,N,O,001000,1.0,14+490,662518.572128,6861694.7187,277095.481823,6250158.39391,Fontenay-sous-Bois,Val-de-Marne,"48.8542005709, 2.48919106482"
87113746.0,Nogent-Le Perreux,O,O,001000,1.0,16+238,662866.746476,6859972.74358,277640.419307,6247542.2359,Nogent-sur-Marne,Val-de-Marne,"48.8387348274, 2.49408632153"
87116301.0,Coulommiers,O,O,002000,1.0,71+621,706019.881211,6856408.24115,343083.01944,6242298.13564,Coulommiers,Seine-et-Marne,"48.8077192922, 3.08196720084"
87116194.0,Villiers-St-Georges,O,N,003000,1.0,110+858,730411.090123,6838970.11643,379915.044044,6215713.07371,Villiers-St-Georges,Seine-et-Marne,"48.6501900955, 3.41283490731"
87115378.0,Artonges,O,N,004000,1.0,18+070,739740.036485,6869760.58214,394331.933445,6262415.99222,Artonges,Aisne,"48.9265992789, 3.5423440283"
87147322.0,Meuse-TGV,N,O,005000,1.0,213+572,866417.596263,6877792.57335,587067.213518,6271215.15637,Les Trois-Domaines,Meuse,"48.9785063408, 5.27371450709"
87171926.0,Champagne-Ardenne-TGV,N,O,005317,1.0,1+536,772555.137634,6902009.91569,444798.658439,6311196.50541,Bezannes,Marne,"49.21368002, 3.99569433232"
87174474.0,Nuisement,O,N,006000,2.0,6+729,796038.97421,6865228.0057,479736.559241,6254508.14061,Nuisement-sur-Coole,Marne,"48.8799040673, 4.30954683517"
87174276.0,Vitry-le-François,O,O,007000,1.0,50+466,816784.342192,6847579.48465,510679.805387,6227110.05473,Vitry-le-François,Marne,"48.7177830891, 4.5875147447"
87174649.0,Coligny (Marne),O,N,010000,1.0,23+136,771241.729481,6861632.79349,442034.047333,6249582.27299,Val-des-Marais,Marne,"48.8507951705, 3.97085940821"
87174698.0,Connantre,O,N,010000,1.0,39+072,767930.491151,6848331.43884,436775.266322,6229430.19229,Connantre,Marne,"48.7315322032, 3.92361897462"
87118711.0,Rouilly-Geraudot,N,N,012000,1.0,186+305,795245.244303,6803826.48957,477015.261354,6161560.24288,Rouilly-Sacey,Aube,"48.3277813339, 4.28510100033"
87175091.0,Joinville (Haute-Marne),O,O,015000,2.0,283+341,858546.728934,6818159.50323,572640.154011,6181097.63916,Joinville,Haute-Marne,"48.4443371673, 5.14411402649"
87142232.0,Vignory,O,O,020000,1.0,284+634,857591.735355,6798813.76301,570419.903741,6151988.56167,Vignory,Haute-Marne,"48.2705813412, 5.12416917897"
87142000.0,Chaumont,O,O,020000,1.0,306+425,858803.457671,6780944.59356,571512.740956,6125101.02682,Chaumont,Haute-Marne,"48.1095595141, 5.13398630271"
87141341.0,Coussey,O,N,026000,1.0,55+146,898633.522253,6815379.17792,632804.113925,6175053.98198,Coussey,Vosges,"48.408310544, 5.68457607392"
87175067.0,Nançois-Tronville,O,O,027000,1.0,0+000,868550.948129,6848860.72293,589033.514279,6227124.48354,Nançois-sur-Ornain,Meuse,"48.7178686057, 5.29137808735"
87175364.0,Menaucourt,N,N,027000,1.0,9+858,873546.21109,6840830.22823,596226.126976,6214728.55819,Menaucourt,Meuse,"48.6443468931, 5.35599042655"
87141291.0,Neufchâteau,O,O,027000,1.0,67+716,899228.27464,6809830.14829,633413.927217,6166660.53282,Neufchâteau,Vosges,"48.3582342953, 5.69005411994"
87144360.0,Châtenois-Dolaincourt,O,N,030000,1.0,70+475,910473.396347,6803927.18015,649983.169713,6157180.47783,Châtenois,Vosges,"48.3016159828, 5.83889815773"
87141531.0,Bainville,N,O,040000,1.0,15+643,928547.182208,6836240.12468,678997.754085,6204903.18019,Bainville-sur-Madon,Meurthe-et-Moselle,"48.58599515, 6.09954060377"
87141572.0,Ceintrey,N,O,040000,1.0,24+728,933074.128751,6829597.4791,685424.129414,6194590.20013,Ceintrey,Meurthe-et-Moselle,"48.5246750406, 6.15726971556"
87141606.0,Vézelise,N,O,040000,1.0,32+390,929097.909279,6824542.98138,679135.231423,6187195.00163,Vézelise,Meurthe-et-Moselle,"48.4806580536, 6.10077558371"
87141473.0,Houdemont,O,O,040000,1.0,4+166,934193.717272,6843049.79437,687927.044503,6214869.13479,Houdemont,Meurthe-et-Moselle,"48.6451812713, 6.17975378437"
87141200.0,Einvaux,N,O,042000,1.0,7+482,950576.076659,6827957.18232,711678.728358,6191015.58228,Einvaux,Meurthe-et-Moselle,"48.503403318, 6.39311879067"
87144063.0,Vincey,O,O,042000,1.0,30+162,947093.103096,6809995.37258,705291.651149,6164157.63009,Portieux,Vosges,"48.3432921635, 6.33574269988"
87144089.0,Igney,N,O,042000,1.0,40+070,952160.051485,6802160.21732,712390.356744,6152044.84462,Igney,Vosges,"48.2709178732, 6.39951145722"
87144147.0,Bains-les-Bains,N,O,042000,1.0,80+173,945773.241786,6769666.94516,700782.771848,6103732.73182,Le Clerjus,Vosges,"47.9812299294, 6.29523874798"
87144006.0,Épinal,O,O,060000,1.0,0+000,955705.555744,6791973.19155,717038.752703,6136512.59923,Épinal,Ardennes,"48.1779619872, 6.44126870858"
87141390.0,Ménil-Flin,N,O,067000,1.0,400+596,970206.572709,6829012.38769,741302.739622,6191284.34126,Flin,Meurthe-et-Moselle,"48.5050029509, 6.65923581161"
87141408.0,Azerailles,N,O,067000,1.0,403+719,972977.653818,6827621.37483,745376.07827,6188989.48029,Azerailles,Meurthe-et-Moselle,"48.4913424888, 6.69582723526"
87144642.0,Étival-Clairefontaine,O,O,067000,1.0,424+125,987024.424043,6814419.65172,765537.258461,6168071.11807,Étival-Clairefontaine,Vosges,"48.3666534475, 6.87693819838"
87212233.0,Stambach,N,N,070000,1.0,453+474,1017233.17975,6855323.24894,814231.76356,6227488.05061,Haegen,Bas-Rhin,"48.7200233456, 7.3143683802"
87212217.0,Zornhoff-Monswiller,N,O,070000,1.0,459+830,1022123.23062,6859197.13794,821945.207677,6232951.41221,Monswiller,Bas-Rhin,"48.7523917394, 7.38365942769"
87212167.0,Hochfelden,O,O,070000,1.0,474+548,1035942.11124,6860287.46377,842929.267201,6233415.09288,Hochfelden,Bas-Rhin,"48.7551379162, 7.57216244161"
87174003.0,Châlons-en-Champagne,O,O,070000,1.0,172+214,798787.029106,6873657.12439,484125.606255,6267276.40185,Châlons-en-Champagne,Marne,"48.9552779497, 4.34897431533"
87174219.0,Vitry-la-Ville,O,N,070000,1.0,187+722,807271.405448,6861434.03937,496676.041421,6248435.67093,Vitry-la-Ville,Marne,"48.8440170168, 4.46171679264"
87174326.0,Blesme-Haussignemont,N,O,070000,1.0,217+109,828940.099528,6848250.50333,529091.017568,6227737.99985,Haussignémont,Marne,"48.7215046572, 4.75290547772"
87141010.0,Jarville-la-Malgrange,O,O,070000,1.0,355+516,935790.322848,6845874.47602,690510.656121,6219049.58572,Jarville-la-Malgrange,Meurthe-et-Moselle,"48.6699876077, 6.20296276242"
87141101.0,Varangéville-St-Nicolas,O,O,070000,1.0,365+396,944059.409716,6842360.2086,702777.546524,6213210.59594,Varangéville,Meurthe-et-Moselle,"48.6353363019, 6.31315811379"
87141119.0,Dombasle-sur-Meurthe,N,O,070000,1.0,368+080,946353.15964,6841107.10675,706159.568542,6211167.38082,Dombasle-sur-Meurthe,Meurthe-et-Moselle,"48.6232052795, 6.34353933449"
87141127.0,Rosières-aux-Salines,N,O,070000,1.0,370+143,946971.654903,6839119.41762,706965.537994,6208119.87505,Dombasle-sur-Meurthe,Meurthe-et-Moselle,"48.6051061412, 6.35077948126"
87175018.0,Revigny,O,O,070000,1.0,238+040,845783.904031,6860051.5964,555020.670336,6245054.95259,Revigny-sur-Ornain,Meuse,"48.8240265132, 4.98583551165"
87215178.0,Hommarting,N,N,070000,1.0,438+433,1003597.68579,6855440.60057,793636.128409,6228771.87902,Hommarting,Moselle,"48.7276314267, 7.12935464176"
87116509.0,Changis-St-Jean,O,O,070000,1.0,57+691,701856.200102,6873245.69072,336780.174047,6267935.16522,Changis-sur-Marne,Seine-et-Marne,"48.9591636911, 3.02534777736"
87116517.0,La Ferté-sous-Jouarre,O,O,070000,1.0,65+154,709221.982858,6872340.16207,347975.058642,6266543.98046,La Ferté-sous-Jouarre,Seine-et-Marne,"48.9509573783, 3.12591313671"
87113472.0,Le Raincy-Villemomble-Montfermeil,N,O,070000,1.0,12+820,664257.178046,6865569.41537,279696.761701,6256072.37245,Le Raincy,Seine-St-Denis,"48.8891441889, 2.51255875955"
87113514.0,Gagny,N,O,070000,1.0,14+056,665299.23205,6864911.79888,281284.663363,6255080.85709,Gagny,Seine-St-Denis,"48.8832873764, 2.52682312288"
87116897.0,Les Champs-Forts,N,O,071000,1.0,1+055,685825.460567,6866316.98343,312436.883775,6257352.20711,Esbly,Seine-et-Marne,"48.8967030694, 2.80666828018"
87116632.0,Lizy-sur-Ourcq,O,O,072000,1.0,59+852,702330.635328,6880210.69954,337505.65913,6278559.8817,Lizy-sur-Ourcq,Seine-et-Marne,"49.0217921884, 3.03186492072"
87271460.0,Roissy-Aéroport-Charles-de-Gaulle,N,O,076000,1.0,27+360,667514.754735,6878859.73839,284528.570628,6276359.35492,Roissy-en-France,Val-d'Oise,"49.0088274181, 2.55596363764"
87171611.0,Val-de-Vesle (Marne),N,O,081000,1.0,205+588,789117.036116,6898283.85396,470007.984103,6305134.40788,Val-de-Vesle,Marne,"49.1780939013, 4.22215355778"
87171629.0,Prunay,N,O,081000,1.0,209+209,786283.319911,6900534.35195,465734.084108,6308646.24813,Prunay,Marne,"49.1987124538, 4.18376046089"
87171702.0,Aguilcourt-Variscourt,N,O,082000,1.0,18+177,770674.077172,6923477.51061,442329.623879,6344179.95168,Variscourt,Aisne,"49.4068531448, 3.9735146175"
87171744.0,Amifontaine,O,O,082000,1.0,27+947,766012.965092,6932083.39317,435335.147731,6357508.05623,Amifontaine,Aisne,"49.4846966265, 3.91068216921"
87174821.0,Suippes,O,O,085000,1.0,202+219,812648.819773,6892241.03989,505744.04799,6295259.10548,Suippes,Marne,"49.120068429, 4.54317608161"
87192708.0,Jeandelize,O,N,085000,1.0,310+748,903387.088068,6899571.17336,644422.141222,6302661.95367,Jeandelize,Meurthe-et-Moselle,"49.1635725893, 5.78894258886"
87192724.0,Hatrize,N,O,085000,1.0,321+740,911892.835433,6903270.84683,657602.235237,6307852.84892,Hatrize,Meurthe-et-Moselle,"49.1940550367, 5.90734138784"
87191700.0,Joeuf,O,O,085000,1.0,331+115,919793.590736,6907011.4844,669876.506996,6313125.12301,Joeuf,Meurthe-et-Moselle,"49.2249961484, 6.01760304707"
87175737.0,Clermont-en-Argonne,N,O,085000,1.0,244+150,850719.978231,6891594.50232,563752.373514,6292941.10486,Clermont-en-Argonne,Meuse,"49.1064384324, 5.06427373586"
87175760.0,Baleycourt,O,N,085000,1.0,269+957,868440.00422,6895311.57214,590920.108774,6297873.21072,Verdun,Meuse,"49.1354350474, 5.30832565406"
87191114.0,Hagondange,O,O,085000,1.0,344+993,930320.872941,6910599.88322,686168.531222,6317989.68038,Hagondange,Moselle,"49.2535273404, 6.16395679078"
87192666.0,Conflans-Jarny,O,O,086000,1.0,316+942,909150.663281,6900104.66591,653241.986156,6303162.05018,Conflans-en-Jarnisy,Meurthe-et-Moselle,"49.1665101188, 5.86817260393"
87192617.0,Batilly,O,N,086000,1.0,325+380,916707.891232,6900365.13222,664782.89431,6303132.79645,Batilly,Meurthe-et-Moselle,"49.1663382893, 5.9718463458"
87172254.0,Sedan,N,O,088000,1.0,146+694,839338.641709,6956792.80134,548836.540357,6393598.20036,Sedan,Ardennes,"49.6948628186, 4.93028252686"
87175661.0,Dugny,O,N,088000,1.0,46+435,874153.879283,6892725.45735,599512.472877,6293660.17278,Dugny-sur-Meuse,Meuse,"49.1106669999, 5.38551217405"
87192443.0,Thiaucourt,N,N,089000,1.0,321+673,910240.881973,6876745.00556,653608.606851,6267441.96968,Thiaucourt-Regniéville,Meurthe-et-Moselle,"48.9562545865, 5.87146601367"
87192468.0,Pagny-sur-Moselle,O,O,095000,1.0,73+349,921390.390301,6880371.94297,670755.33908,6272334.13218,Pagny-sur-Moselle,Meurthe-et-Moselle,"48.9851034095, 6.02549772999"
87141085.0,Champigneulles,O,O,097000,1.0,0+000,933016.941833,6853007.04165,686754.04428,6230031.50158,Champigneulles,Meurthe-et-Moselle,"48.7350949433, 6.16921654408"
87192302.0,Bénestroff,N,O,100000,2.0,34+534,974953.141506,6873951.69786,751664.70534,6259054.66824,Bénestroff,Moselle,"48.9067562691, 6.7523189334"
